text,label
"The Electoral College is a process which occurs in the United States to help determine the president for the next four years of the entire nation. It is a very controversial topic and a plethora of people want to disregard the Electoral College. People want to vote for their president, but ultimately they are voting for the electors of the state who represent the president in the end. The electoral college is unfair, outdated, and irrational. It makes the voters feel like they have less power when they are voting and when people of a nation feel that way, they lose interest and lose the desire to vote for their country because they feel like their vote will not count or have and affect.

At the end of paragraph 10, two questions are asked, ""Can voters control whom their electors vote for?"" and ""Do voters get confused about the electors and vote for the wrong candidate?"". The answers werenot always and sometimes. If a system or process confuses people enough where they vote for the wrong candidate they desired, then that system needs to go. That system is the Electoral College.

The single best argument against the electoral college is the disaster factor. With a name like that, you know this system cannot be good. Also, 3 high ranking officials and a couple of them that opposed the electoral college, were former presidents. They were Richard Nixon, Jimmy Carter, and Bob Dole. The electoral confused system works like this. Voters vote for a slate of electors who in turn are the ones who elect the president. Is'nt the whole point of the election to vote for your candidate that you would like to win, and not his employees'? When a state votes for a president and has their majority vote, then the amount of electors in the state are what counts towards the voting polls. The state electors could be anyone not holding office at that time. Furthermore, electoral votes can possible end in a tie due to the fact that there is an even number of electors, 568, which is a big worry in the result of the election. Compared to electoral votes, there is only 55 representatives in California, but there is 35 million people in the state. A tie almost guaranteed, will not happen with that comparison.

A winner take all system is in play with the electoral college process. The system consists of when a president wins an election then all electors part or even somewhat representing that candidate are now with the president. Also bigger states have more representatives and the candidates focus more on those states to try and win them over. it leaves the smaller states like Wyoming and South Dakota, for example, to be left out of the equation and not be focused on too much in the process.

All in all, the elctorall college and process needs to be abolished and is not fair to the people of the nation voting and being taken advantage of.",0
"The author supports this idea by giving us multiple details about venus. Venus is a planet in our solar system and it is the second planet from our sun. It is proved that Venus is a challenging place to examine closely because it has a lot of stuff that humans can not experience. Venus is a challenging planet for human to study closely because there are stuff that are extremely dangerous for humans and that humans can not do such as: Venus is not always close to Earth, the temperature and atmosphere is greater than what we experienced in Earth and it's danger to get to Venus.

Venus moves a lot from us or we move a lot from venus. There are differences from Venus and us what I mean with that is that sometimes we are closer to Mars and other times to Venus. In paragraph 2, the authors said humans have sent numerous spacecraft to land on this cloud-draped world. Each previous mission was unmanned, and that there is not a single spaceship that has survived the landing for more than a few hours and has touched down on Venus in more than three decades.

The temperature and atmosphere in Venus is greater than in Earth. Humans can not survived or experienced this because they would problably died. In paragraph three, it says that in venus is a thick atmosphere of almost 97 percent carbon dioxiude and that the atmospheric pressure is 90 times greater than we experience in Earth. On the planet's surface, temperatures average over 800 degrees Fahrenheit. These things makes it more challenging for humans.

Trying to get to Venus is very dangerous for humans since we don't have resistents tools to go there and survived. In paragraph 5 , it says that the Nasa is working in possible solution to the hostile conditions on the surface of Venus and they tought and allowed scientists to float above the fray. Like imagine a jet airplanes travel at a higher altitude to fly over many storms, it is still dangerous but it is survivable for humans.

In conclusion, Venus is a very challenging planet for humans to study because there are a lot of barriers that stop humans from getting more closer.",0
"My fellow citizens, allow me to make an urgent announcement. Stop with the constant use of cars. It's damaging not only us, but the environment. We live in aworld where cars are now becoming a major trend, and we're driving them more and more. If we keep drawing that pattern, we won't have a stable world to live in.

I'm not saying to completely stop using your vehicles, although we might see a larger change than expected, what I'm saying is to manage your car usage wisely. Every time we pick up the keys, start our engine and take off to the nearest grocery store, we add a larger threat to the environment. In 'Paris Bans Driving Due To Smog' by Robert Duffer, it informs of the enforcement France is taking to clean up it's polluted cities. Duffer shows us how ""the smog"" that invades the city became a rival to Beijing, China, which is known as the most polluted cities in the world. Imagine going outside to see the beautiful sun, and instead open the door to cars delivering blinding ""smog."" We can't allow ourselves to become the most polluted cities, and the first step is to manage ourselves with our cars.

There's some of us who suffer from stress and anxiety. There's some of us who look at our community and are probably never wanting to go outside again. That is not a community to live in. We deserve to feel relieved, relaxed, and renewed from time to time. In 'Car-Free Day Is Spinning Into a Big Hit in Bogota' by Andrew Selsky, it demonstrates a perfect example. Selsky writes about a ""Car-Free"" day in Bogota, Columbia, and a man shares his side of this event. Carlos Arturo Plaza tells us, ""It's a good opportunity to take away stress and lower air polluton."" Selsky writes in paragraph 28 the benefits of this event. He writes, ""Parks and sport centers bloomed... Dramatically cut traffic... New restaurants and shopping districts developed."" Look what we can accomplish from not using our cars as much.

We're in a time where money is the top priority in our lives. All those gas prices, and the car insurance car owners must pay is ridiculous. Sometimes people can't even sleep at night due to all the thinking of ""how will I pay this?"", or ""how will I pay that?"" It later becomes a constant battle. This is when technology comes in handy. Now with the common ""Facebook"" and other social media, we're able to connect more and more. It's sad to see people waste their money going to a friends house for probably an hour or so, when they can just talk virtually. Elisabeth Rosenthal, writer of 'The End of Car Culture,' most likely will agree with me. Rosenthal inputs Mimi Sheller's say in all this. Sheller is a sociology professor at Drexel University, and she cites important factors on paragraph 35. ""Internet makes telecommuting possible and allows people to feel more connected without driving to meet friends."" Why drive and pay for gas when you can get on the web? You'll be glad you did.

Now, many will be able to disagree with me saying that, ""we need cars to drive long distances,"" or, ""I rather pay and have my own privacy then be with twenty people I don't know on a bus."" That's fine. I'm not saying to wipe out the fact that you have a car, all I'm saying is to use it wisely. Drive long distances, not short ones that can take you ten minutes to walk. ""What about the people who work in car companies?"" Well, if we all followed what Bogota is doing and develop shopping districts and renewal companies, I'm sure there will be many jobs available. No matter the pay, you'll still have no worry about your automobile bills, which will help you save a huge amount of money. We need to save ourselves from driving and polluting the earth, or else we won't have a great life to live. Blinding smog will cover the sky, and many won't be able to enjoy the rich outside there once was. All we will see are streets instead of parks. We need to stop ourselves from driving too much in order to live to the fullest.",0
"THE ELECTORAL COLLEGE

The Electoral College is somewhere they vote for President and Vice President and the counting of the electoral votes by Congress. A majority of 270 electors votes is also required to elect the President. The 23rd Amendment of the Constitution is the District of Columbia is allocated 3 electors and they treated like a state for purposes of the Electoral College. The presidential election is held every four years on the Tuesday after the first Monday in November. After the presidential election, your governor prepares a ''Certicate of Ascertainment'' listing all the candidates who had ran for President in your state along with the names their respective electors.

The thing thats wrong with the electoral college is that the single best argument against the electoral college is what we might call the disaster factor. The American people should consider themselves lucky that the 2000 fiasco was the biggest election in a century to the system that allows for much worse. Because each state casts only one vote to the single representatives from California to who the represent 35 million voters. The best arguments in favor mostly assertions without much basis  in the reality. But each party selects a slate of electors trusted to vote the party's nominee is possible that the winner of the electoral vote not win the national popular votes..",0
"First of all studying venus isn't a bad idea wanting to explore the deepest point of venus can change history and life, we can figure out many secrets that venus has and what kind of life form could be on venus because in every planet their's always something that hasn't been discovered. Venus is a planet that will soon be explored NASA has been sending spacecrafts to land on venus but they still don't make it,

For three decades many factors contribute to venus reputation and has been a challenge for humans to study, even thoe 97 percent of carbon dioxide blankets venus and clouds of highly corrosive sulfuric acid in venus atmosphere and a temperature of 800 degrees fahrenheit and atmospheric pressure that is 90 times greater than what we expirence on earth those conditions are way to extreme that humans don't encounter that on earth

Another reason why it should be studied more and have future plans that someday people from NASA will land is that because many astronomers believe that venus may have once been the most earth-like planet in our solar system and that venus was onced probably covered largely with oceans and could've been many forms of life in venus many many years ago.

Many scientist are looking for a way to get samples of rocks,gas,or anthing else that they can use to find out more about venus but they cannot do that. many researchers are working on innovations that will allow machines to last longer so they can get enough samples for them.

Overall i think that finding new ways to explore and studie venus is a great idea i think that will change history maybe in the future venus can become our second home if we find out more about it and venus will soon be an explored planet and hope that will continue with other planets.",0
"Although you have made good points concerning the landform on Mars, I would like to respectfuly disagree on your opinion that aliens are responsible for the bulilding of Cydonia.

In the passage, ""Unmasking the Face on Mars"", the author has quotes comparing the face, Cydonia, to natrual landforms on earth such as moutains and messas. Through the passage and its comparrisons, we can infer that the ""face"" on Mars is, in face, just made up of natrual causes and the impact of the weather. If you really think and dig deeper, the picture of the face could resemble moutains or small hills posted, or positioned, relativly close together so that the image of a face is possible.

Lastly, the reason as to why Cydonia is in fact just a landform is the way that the author writes the passage. NASA very briefly mentions the possible outcome of aliens, but other than that nothing else has been said about the ""could be"" creatures. They must not be firm believers. Which leads me to the conclusion that is, if NASA had discovered aliens wouldn't that make them most popular? The discovery of new life would, without a doubt, be absolutly fantastic for NASA and its image. The thought that there might be life on Mars is a good enough situatiion to lie and say that you did find life only to have your buisness in the tabloids. We can all infer that is if NASA had discovered that Cydonia had been built by aliens American citizens would be the first to know. You cant hide something like this that would make your buisness so sucsessful.

In conclusion, we can infer that Cydonia is, in fact, a landform of some sort on the face of Mars. We know this through the discussion that landforms are built with natrual causes, not aliens, and that if the face were to be built by aliens it wouldn't be hidden from citizens knowing that the discovery could boom multiple buisnesses.",0
"About twenty five years ago, the Face was first discovered by Viking 2 while it was circling Mars taking pictures. NASA got the pictures and released them days after the mysterious rock was found. The Face settles in the region of Cydonia on Mars.

People think that the Face is created by aliens because the rock formation looked like an Egyptian Pharaoh; however, it is not. Arguements about the Face have been going on since the first picture was released. I'm here to tell you that the Face is 100% a natural landform.

When people argue about the miraculous rock formation, they say that there was or is life on Mars and that the aliens built the Face because it appears to have a mouth, nose, and eyes.

Some questions we get a lot are ""How did it get there?"", ""Why does it have a human face?"", and ""How did it naturally get prominent face features of a human?"" We do not 100% know how the Face got its human feature, but through all of the tests we have done on Mars, there are no aliens found and that the Face is just a fantasic natural made wonder of space.

When I get more informtion about the Face, I will certainally let you know!",0
"""Whoever thought that making faces could reveal so much about the science of emotions (Nick D'Alto)."" Having the technology to read student emotions in class is not valuable because it would cost a fortune and it would be a distraction.

The software to detect the emotions of students would be too expensive and that makes the Facial Action Coding System not valuable. ""Your home PC can't handle the complex algorithms used to decode Mona Lisa's smile (Nick D'Alto)."" Most schools have standard home computers in class, which means the school will spend a fortune to replace the old computers with new and more powerful computers. After replacing the computers schools will still have to buy the Facial Action Coding System, which will most like cost alot of money that could be used for other things.

Another reason the Facial Action Coding System is not valuable is because it would be a distraction in a classroom. ""Empathy (feeling someone else's emotional state) may happen because we unconsciously imitate another person's facial expressions (Nick D'Alto)."" After being told one student's emotion the other students in that class will unconsciously feel that emotion and distracting them for their lesson.

The Facial Action Coding System is not valuable in schools because it is a distraction and it would cost a fortune to install. There is no need for a computer to tell a student's emotion in class.",0
"Would it be safe to travle to Venus or what about to colect some samples of Venus like rocks,gasses or other things in Venus? Have people wounder how is Venus and is it simliller or different to Earth? We know that Venus is a planet and that Venus is closest to Earth but some poeple might not know how danger Venus has. Has any people or a ship landed on Venus or expernece how Venus feels or looks like on ground. Is it is real worth going to Venus and expercence there conditions or find any life forms in Venus?

Venus Is a similler planet like Earth but only its density and size of the planet. Venus Is a Extreme planet, the conditions on Venus are bad, in Venus almost 97 percent of carbon dioxide blankets Venus. The clouds in Venus are different, there clouds of highly corrosive sulfuir acid is in the atmosphere. On Venus the surface temperatuer avage is 800 degrees Fahreanheit acording to the artical. Those are some extreme temperatuers for a human and for a space craft to be stay in Venus. In Venus the pressure is 90 times greater than what we experience in Earth, humans or machines can not with stand the heat or pressure of the atmosphere.

Humands cant live in these types of conditions like Venus has a person can end up dead and a machien or a ship can melt. No even a space ship or human landed on Venus in these types of conditions. Samples have not even been taken like rocks or gases because of these conditions in Venus. These types of misions can be super risky to do becasue of they extreme conditions the planet has. Earth and Venus are different, Earth has less extreme conditions than Venus dose but later on NASA is trying to find ways to see how they can have protection on there spacce ships and people to try to get some samples from Venus.

This is why and how dangerous Venus can be and how there condtions are extreme. Peopel would not risk dying to get some samples from Venus or try to go to

Venus. This why its not worth to study and analize samples of Venus and later on they can try to find better material or things to help out the space ship and humans to try to land or analize any samples from Venus.",0
"Imagine getting off work on a Friday at five o'clock, there's no bumper to bumper traffic, no horns honking at each other, and no stressful commutes home. This is unimaginable for people who reside in the U.S., but people in parts of Europe live like that every day. There are many advantages to cutting down on car usage.

One advantage to this cut would be that you would be saving money. Many people who drive tend to get in accidents or get pulled over by police for speeding. These incidents are very costly and come with repercussions if you don't pay them. Another way you would be saving money is not having to pay for gas. Gas may be only $2.00 for now, but when those prices go on that incline again it becomes very costly to fill up the tank. If you can't afford to fill up your tank then you will be putting wear and tear on the car which leads to more more money being spent to maintnance it. Alternate transportation that's more cost efficient is taking the city bus. It costs about $1 to get from point A to point B where it would cost you about $6 in gas to get you to the same place. You could also purchase a bicycle to take you where you need to go. Maintnancing a bike is a lot cheaper than a car.

A second advantage that limiting car usage has is that it eliminates pollution. A car gives off sound, light, and air pollution which all effect our ecosystem whether you notice it or not. The U.S may not have as much air pollution as other countries but with the increase in car purchases it could get worse. I'm not saying youn have to completely get rid of your vehicles, but maybe the license plate bill may work. Every other day only license plates that begin or end with odd numbers could drive, and on the days the odds can't drive we allow the plates with the even numbers to drive. People could car pool with co-workers on the days that whoever has those plates can drive. We just need to start taking percausions on our car usage.

In the car free test cities people are overall happier because they aren't so stressed worrying about being late due to traffic or getting in an accident. Driving can be extremely stressful especially with the many things that can distract people so easily. These distractions can lead to accidents or just more stress. "" 'When I had a car I was always tense. I'm much happier this way' said Heidrun Walter, mother of two, as she walked verdant streets where the swish of bicycles and the chatter of wandering children driwn out the distant motor.""(Source 1, Paragraph 3, Lines 4-11) This quote puts an image in my mind that is happy and stress free. Imagine how happy you would be if everything was conviently close to youer home and you could enjoy walks or biek rides places with your kids.

People should take a moment and think about ehat life without depending on cars would be like. Would you be healthier, happier, or not? Just take into consideration how you would live and be if we didn't have to rely on cars.",0
"The electoral college is a bad thing because voters aren't voting directly for the candidates. Voters are only voting for a slate of electors that then vote for a president. Uninformed people might be mislead as to what they are actually voting for. The election should be changed to popular vote because the electoral college is not voting directly on a matter.

While big states have more say in what happens, small states were created to have just as much power. There are few states with over twenty electoral votes, and twenty votes is a lot. But, there are far more small statesin terms of population than big states. Having many states with only 716 beats few big states with 2055. Some candidates won the popular vote, but lost the electoral vote due to what states they were popular in. This sways the actual results of voting and messes up what should be based on raw voting numbers. Having electors making the desision for the state is another reason why certain candidates lose.

Some people in America don't know the difference between the popular vote and electoral vote. This can result in people being mislead. If a candidate were to visit California and make a good impression, that state would have a higher chance of being in that candidates favor. If another candidate were to go to Montana, make a good impression just like the first one, he would have the advantage for that state. Both candidates put in the same effort, but the first one would have many more electoral votes than the second mainly because of how electoral votes work.

The winner takes all rule is also in some way bad. Candidates would be competing over larger states like California and New York, If the voting within that state came down to a 49 to 51 percent vote, one candidate would be so close but acheive absoloutly nothing. Each candidate SHOULD get whatever votes they earned to make the voting the way it should be and more fair.

The electoral college is in many ways imperfect, which is why popular vote would be more efficient and more of an actual competition. Popular vote is also a way to make voting simple.",0
"dear state senator, As you know America is very different from other countries. We are known as the land of the free, but then why cant we the people choose our president? The electoral college takes that right away from us. Americans have the right to vote so why would we be ignored and have our vote discarded. Many people dont agree with the electoral college system becase it strips people of their say and opinion in politics theres also the possibility of what people call a diastor factor. Despite it not being the best way to choose a president there are some pros to using the electoral college system, for instance runoff elections, where the amount of popular votes are too close or when ""no candidate recieves a majority of votes cast"" sited from source 3 but then again thats very rare.

The electoral college has someone voting in our places. A state representative cant say yes to all the candidates so why are they choosing for us we know who we want in office we as americans have a voice and a say in who is our leader. The amount of votes depends on how many people live in each state but ""because each state casts only one vote,the single representative from wyoming, representing 500,000 voters, woud have as much say as the 55 representatives from california who represent 35 million voters"" as sited from source 2 with all representatives choosing the same candidate how can you expect them to reflect the will of the people?

disaster factors are the best argument againt the electoral college ""back in 1960 segragationists in the louisiana legislator nearly succeeded in replacing the democratic electors with new electors who would oppose john f kennedy so that a popular vote for kennedy would not have actually gone to kennedy "" thers also the fact that ""in the same vein and faithless electors have occasionally refused to vote for whomever they please""as both sited from source 2 these disaster factors just prove how the electoral college can fail to choose a candidate fairly.

To summarize i would like to restate that the electoral college takes away americans freedom of choice,it also does not allow people to choose who they think would help benefit our country,and the chance of disaster factors it could brings into play.",0
"Is limiting car usage a benefitial way to reduce many uneccessary smog and pollution in any part of the world? This is a case of many opinions. Many people say it is beneficial to the environment and where they live in. Others disagree about limiting car usage due to slow mobility going from place to place that might be far away. In my opinion, i do support the idea that limiting car usage is a helpful way to reduce smog and many other pollutants that might spread in the natural world. For example, reducing smog from the air helps animals and humans to breath better air and reduces the risk factor of getting a decease from the pollution or smog. Also, it just not only cleans the air but it helps citizens live a helathier life by always staying physically active either going from place to place.

It is a great way to reduce smog or pollution by limitng car usage and helps stop cars and truscks to stop generating many malitiant gases that may cause deceases. According to Source #3, its states that ""Millions of columbians hiked, biked, skated or took buses to work during a car-free day."" This is a great example and idea of living in an environment that has reduced the amount of pollution generated by cars and trucks. Not using cars can also help the animals in the environment they live in. Animals also have a roll

Penultimately, the limiting of car usage also helps citizens live a healthier life by staying physically active and helps them stay in shape. Doing exercise everyday can also help reduce the risk factor of getting inmobile. Transportation like walking and jogging to places and not using mechanical transportation is the best way due to the fact that we dont produce pollution or smog.

Finally, limiting the car usage  can help reduce pollution and smog for many reasons. It can help the environment we live in and helps citizens stay physically active and healthy. It also helps animals live better due to the air they breathe. We need to take part on cleaning the place we live in and so if we caused smog and pollution into the air, Why not make a change and reduce what we already created?",0
"Kids across America probably know someone who looks or acts like they are depressed, but when they ask what is wrong they usually say they are fine or nothing is wrong and they will try to continue their day. Having a Facial Action Coding System inside of schools would benefit many schools and people. If schools had this and staff heard about a kid who is not looking mentally well they can have the kid go through the system and if anything is wrong they could give the kid the help he or she needs.

The child will not be able to slide past the system with a fake smile either because in paragraph 7 the FACS can detect the difference between a forced smile and a genuine smile making it harder for you to slip passed the system. The FACS does not always have to be used to see if a child feels bad and needs help. In paragraph 6 Dr. Haung says that if a child was on a computer the computer could recognize if the student was confused or bored. This could benefit kids greatly because sometimes kids are afraid to ask questions in front of the class, but if this was set up to where the teachers were alerted when a kid was confused the teacher could just walk over to the child and ask what they were confused about and asses the problem right where the kid is sitting.

In conclusion having the FACS in schools would benefit kids and teachers greatly because they could see how their students are feeling and if they are confused in anyway, and they could see what the problem is and how they could fix it whenever they need to.",0
"Aliens are real, Frank I'm telling you. The aliens made that face on Mars. Why do you think that, Grayson? No one can step on Mars. If a person steps on Mars, they will die. No one has ever been to Mars, Still to this day. Are you sure about what you are saying? I'm sure about this. Aliens live in the galaxy. They can step on any planet whenever they want to and not die.

Well I have something to say. Aliens do not exist. If they were real, they would have took over the world. They would have been making us do work every single day. f they came here they would probaly have killed us by now. Have they killed us, have they started making us do work? No, they haven't.

Grayson? Yes, Sir? I heard you and Kevin talking about how aliens made that face on mars. Both of you are wrong. You were right about the no aliens part, but everything else was wrong. We just now figured out that it was just another Martian mesa. It is common enough in Cydonia. When we took the picture, I have got a lot of e-mails saying ""what is that thing?"" I even got a e-mail from Michael Bay saying that he is going to use that image for a movie. This stuff is crazy!

Thats awesome sir! Wait, Grayson there is more. The picture is accually the Martian of a butte or mesa. It's common across the American west. I hope we can find more stuff like that. Me too that was a wierd experience.",0
"The Elector College ishould be aboliished becauise of it'is many flawis that it hais.

Firist and foremoist, preisidential election iis not about the people. In the article named, ""The Indefenisible Electoral college:Why even the beistlaid defenise of the isyistem are wrong"" it talkis about how the people don't get to vote for the preisident. The article isayis,""Under the Electoral College isyistem, voteris vote not fot the preisident, but for a islate of electoris, who in turn elect the preisident."" Thiis iis moistly unfair, the people ishould get to decide whether whom their preisident might be not isome electoral choisen by the politacl party or preisidency campaignis. Thiis law deoisnt follow the wayis of the conistitution even though it wais eistabliished by the founding fatheris. It'is very abisurd becauise, the conistitution istartis with, ""We the people"" and in thiis caise the people iso to ispeak, dont get to vote for their own preisident. There iis no reaison why electoral are the oneis who'is vote count on the election becauise they dont have the minor idea of what the people want. In addition to that, if the people vote for the candidate'is electoris, how do the people know that the electoris are voting for the running candidate they won? Well they isimply don't. Stated in Source 2 under ""What'is wrong with the electoral college"" it talkis about how electoris vote for whom which ever candidate they want. The article isayis,""Can voteris control whom their electoris vote for? Not alwayis. Do voteris isometimeis get confuised about the electoris and vote for the wrong candidate? isometimeis."" If the electoris are the oneis chooising who the next preisident iis going to be, then there iis no reaison why the people are voting if their voteis don't count. The people are not able to decide whom their next preisident iis going to be. Moreover, who are theise iso called electoris? Stated in isource 2 under ""What'is wrong with the electoral college"" it talkis about whom the electoris are. The article isayis "" Back in 1960, isegragationiistisin the Louiisiana legiislature nearly isucceede in replacing the Democratic electoris with new electoris who would oppoise Jonh F. Kennedy. In the isame vein,""faithleisis"" electoris have occaisionally refuised to vote for thier party""is candidate and caist a deciding vote for whomever they pleaise...""Baisically what they are isaying hear iis that the electoral are random people who actual vote countis inistead of youris'. Doeis that isound correct to you? Normal people from around your claisis or any get actual count on their vote, what happened to, ""All men are created equal"". Congreisis iis letting other people decide for you, nobody elise but you knowis what your deciisonis in isociety are. Not even electoris ,A.K.A randon beingis. Ais isaid before thiis goeis againist what our founding fatheris would actually want that iis why it ishould be aboliished.

Secondly, the Electoral college hais cauised variouis problemis in previouis hiistory before. In isource 2 it talkis about how congreisis made an error. The article isayis"" Whaqt iis a istate isendis two istaeis of electoris to congreisis? It happened in Hawaii in 1960. Luckily, Vice preisident Richard Nixon, who wais preisiding over the Senate, Validated only hiis oppenet'is electoris, but he made isure to do iso..."" doeisnt that iseem a bit fiishy to you. He validated the other candidateis elector voteis, why not hiis? Congreisis hais been cheating uis with thiis law. It hais been controlling and deciding who maybe in power. Furthermore, in the isame article it talkis about how the electoral college isyistem focuiseis on a winner take all isyistem. The article isayis,"" Becauise of the winner take all isyistem in each istate, candidateis do't ispend time in istateis they know they have no chance of winning, focuising only on the tight raceis in the ""iswing"" istateis...""you isee how on fair thiis law iis? It doeisnt even acknowledge ismall istateis to vote not even the electoris. There iis nothing fair about thiis act and I damned for it to be aboliisehd.

In concluisin the electoral college act iis ufair and hais cauised for election to be a haisisle. And only that but ""We the people"" and ""All men are created equal"" doeis not count in thiis law. iso yeah, moist devinetly it ishould be aboliished.",0
"Why would people use this type of technology to read students emotions and why is it valuable. I'll tell you why it's valuable. I'll also tell you if it's wrong to do this. I'll tell you if it's right to do this.

I think this type of technology is great to read students facial expressions. Because if a student is feeling sad and the school didn't know the school can help that kid if there is something wrong. They could figure out weather that kid is always bored in a certain class so maybe the teacher can make the class funner. They can use this technology to see if a kid is angry in a certain class and that the school can ask why the student gets so angry in that class like is he getting bullied or he just hates the class. Im all for this technology i think it's really cool.

But there are also the negatives to this technology. Lets say a student dosent want anyone to watch him when he's trying to do work or when he's at home doing stuff. Students don't want their privacy invaded. If students don't want people to know what feelings they are going thorugh then maybe they should'nt do this.

That is my opinion on this new technology. I don't know if it's wrong to do this or if it's the right thing to do. I think they should take a vote if students want this or not.",0
"Well i think we choose our own character traits,because its up to you what you want to do, we choose if we want to be happy,sad,or angry. I've learned that with my mom,she always tells me,""you choose to be happy,sad,angry""

Sometimes our character is formed by influences beyond our control,and that's okay everyone has diffrent reasons to be mad or to be sad,happy but we can change it if we want to. The British naturalism and politician John Lunnock was right about what he wrote,this helps a lot of people to understand that if someone do,did,say,or have said something to you ,it'll be our choice to get mad,sad,or just ignore what happened..

After that your character it'll be what you choose to make it.

For example,i've been trought a lot this past years ,my chilhood was not the best i did not had a father or my mom when i was a little girl,i grew up with my grandparents my uncle raped me when i was seven years old,my other unclu he used to hit me all the time in my head,my grandma used to hit me with the belt , i was fat when i was a little girl,and people used to make fun of me,

That really affect me ,because i'm unsecure about my body,or how i look,i've in Hospitals because i try to kill myself last year,because i was depressed,because all the things that i've been trought and now i choose to be happy,im going to therapits on Monday's,i started working ,i play soccer,or i go out with my sister.

I have choose to be happy .

Sometimes it's hard to be happy,even that you know you want to be happy you just don't see one reason to be,and it's sad because you know your family it's feeling the same pain you feel inside of you ,the only thing you think in those moments are, ""why would i do this"" or ""why am i trying so hard "" .

Those are the worst feelings,when you want to get up in the morning but you can't.

In conclusion,my opinion it's that everyone needs to know that ,our character will be what we choose to make ,we have to make good decisions to be good.",0
"In ""The Challenge of Exploring Venus"" the author says that Venus is important to study. However, the author mostly talks of how we could explore Venus rather than tell us why its important to, but never addresses why its important.

In ""The Challenge of Exploring Venus"" the author mainly talks of how we would be able to explore Venus but, never really explains why it's more important than another planet that we can actually explore such as mars. On Venus the atmosphere is mainly made up of carbon dioxide a compund that is highly poisonious to humans. Without oxygen present the explorers would have to carry oxygen tanks around that only last for a short amount of time. This means we would have to use rovers to explore the surface until we find a way to be able have more oxygen to be able to explore longer. Another problem that rises to the occasion is the unbearable heat, storms, and natural disastors happening constantly on Venus. With all these problems a rover wouldn't be able to last more than a few hours. Meaning this ""important study"" is not only a waste of valuable time but money that can be used on projects that would be more completable such as putting a person or group on mars.

The author states that despite all the dangers present it's still a worthy presuit. Lets say in 20 years we found a way around all of that and landed a rover on Venus that was capable of lasting a month. The rover goes around takes samples of rocks but sees nothing that was really astonashing, now imagine those rock samples match some of those on earth. Thats great we found a link to the past, but thats nothing to go crazy over we still have other problems such as putting humans on there that are able to bear the uninhabitale conditons and bringing machines and technology over to do more studies that will show why it was important to get to Venus.

Overall, the author doesn't explain why it's important they just state it. All the problems brought up were unable to be addressed and it just sounds like a bigger waste of time and money as the author goes on, because we do not know whats out there. There could be noting and there could be something we just dont know. The author doesn't state any evidence as of why its important therefore the author doesn't support there idea.",0
"Car usage around the world is causing an increase in pollution, greenhouse gas, and obesity. Cities have had to shut down roads and ban driving just to clear the pollution in the air due to car usage.

This is why the world must put limitations on car usage. If we limit the usage of cars we will be rewarded with numerous benefits, such as: better health, clean cities, and new relationships, in turn.

""But cars take us everywhere we need to go and fast! Why should we not use them?!"" Many people exclaim when first hearing about this idea. While getting to your destination fast, you begin to speed up everything around you. Trying to get everything over with as fast as possible. For example, a teenager is driving home, he notices he has 5 extra minutes because he was speeding, and he feels hungry. So what will he do? He will go drive through a McDonalds and get his dinner. Now, not only has he added to greenhouse gas and the pollution of his city, he is also polluting his body. Another downfall of the use of cars is safety. Millions of car accidents happen every single year killing thousands of people. Cars give stupid people too much power and speed then they need. You would not experience a bike crash or public transit bus crash as often as you would a car crash. Cars don`t just affect personal safety, they endanger your city. Driving hundreds of cars around one area will definitely lead to the collection of fuel emissions ehich in turn produces smog. Paris, France had to put a restriction on car usage because of the fact that the city`s air was covered in smog. Who on earth wants to live in a city of smog. The restriction acted as a test, to see if they could omit fuel emissions and help reduce the smog. So, one day all the even licensed plates were banned from driving while, the next day all the odds were banned from driving. This plan worked so well it didn`t last more than a couple of days. Car usage is a big issue worldwide and it needs to be stopped.

""Wouldn`t the limitation of car usage be a waste of cars?"" No. the answer is plain and simple no. Countries worldwide are taking action to wean people off of using personal cars. In Bogota Colombia, they have the Day Without Cars, a holiday in which you can not, at any time , use your automobile. The city of 7 million all use bicycles, and other forms of non technological transportation to move around the city. People who do not participate will be subject to paying money.

This day has caused new bike paths to be built, parks, sport centers to grow more popular, and decreases the air pollution of Colombia. Another country taking part in the no car festivities is Germany. In Vauban you will experience a ""car free"" community. This town has stores built within walking distance, and offers public transport to travel around the town. ""I`m much happier this way"" said a german mother of 2. She walks the town and speaks of the noises she hears such as the ""swish of bicycles"" and ""chatter of children"". The limitation of the cars has brightened the communtiy as a whole and allowed for it`s residents to be more happy and healthy as they walk or bike most places. Also, studies show that happiness and good health are directly related so while fixing the negative effects of car use you are also stopping the vicious cycle of obesity .

Over all, the world would be a much better place without a high usage of cars. These new ideas and innovations are testing the ideals of a car free society and frankly, they are getting positive results.  Without cars, the world would be a much cleaner, healthier and happier place for all.",0
